order_id,order_date,ship_mode,segment,country,city,state,region,category,sub_category,product_id,cost_price,sale_price,quantity,discount_percent,year,month,cost,sales,profit
168,2023-11-04,Standard Class,Consumer,United States,San Antonio,Texas,Central,Furniture,Chairs,FUR-CH-10004287,1620,1740,9,4,2023,11,14580,15033.599999999999,453.59999999999854
169,2023-06-16,Standard Class,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Art,OFF-AR-10002656,30,30,6,4,2023,6,180,172.79999999999998,-7.200000000000017
170,2022-10-20,Standard Class,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Appliances,OFF-AP-10002518,150,180,5,2,2022,10,750,882.0,132.0
171,2022-07-12,Standard Class,Consumer,United States,San Antonio,Texas,Central,Technology,Phones,TEC-PH-10003931,120,140,3,5,2022,7,360,399.0,39.0
172,2022-01-28,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,OFF-PA-10000659,20,20,3,2,2022,1,60,58.8,-1.2000000000000028
173,2023-10-10,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,OFF-PA-10001144,100,110,2,4,2023,10,200,211.2,11.199999999999989
174,2022-10-05,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,FUR-CH-10003817,290,340,7,2,2022,10,2030,2332.4,302.4000000000001
175,2023-01-02,Standard Class,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Appliances,OFF-AP-10000891,50,50,2,4,2023,1,100,96.0,-4.0
176,2023-04-07,Standard Class,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Labels,OFF-LA-10003148,20,20,4,5,2023,4,80,76.0,-4.0
177,2022-04-21,Second Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Appliances,OFF-AP-10002684,90,100,4,2,2022,4,360,392.0,32.0
178,2023-10-28,Second Class,Consumer,United States,Newark,Ohio,East,Furniture,Chairs,FUR-CH-10004698,370,400,7,5,2023,10,2590,2660.0,70.0
179,2022-04-18,Second Class,Consumer,United States,Newark,Ohio,East,Office Supplies,Supplies,OFF-SU-10002189,20,20,5,3,2022,4,100,97.0,-3.0
180,2022-03-08,Standard Class,Home Office,United States,New York City,New York,East,Office Supplies,Art,OFF-AR-10001940,0,0,1,5,2022,3,0,0.0,0.0
181,2023-06-08,Second Class,Corporate,United States,Decatur,Illinois,Central,Office Supplies,Storage,OFF-ST-10003455,20,20,2,5,2023,6,40,38.0,-2.0
182,2022-06-25,Second Class,Corporate,United States,Decatur,Illinois,Central,Technology,Accessories,TEC-AC-10004659,380,410,7,3,2022,6,2660,2783.9,123.90000000000009
183,2022-01-10,Second Class,Home Office,United States,Monroe,Louisiana,South,Technology,Phones,TEC-PH-10003273,470,500,4,5,2022,1,1880,1900.0,20.0
184,2023-10-17,Second Class,Home Office,United States,Monroe,Louisiana,South,Technology,Phones,TEC-PH-10004896,140,150,5,2,2023,10,700,735.0,35.0
185,2023-02-23,Second Class,Home Office,United States,Monroe,Louisiana,South,Technology,Accessories,TEC-AC-10002345,30,30,2,5,2023,2,60,57.0,-3.0
186,2022-10-19,Standard Class,Consumer,United States,Fairfield,Connecticut,East,Office Supplies,Binders,OFF-BI-10001890,10,10,2,2,2022,10,20,19.6,-0.3999999999999986
187,2022-08-22,Standard Class,Home Office,United States,Los Angeles,California,West,Technology,Accessories,TEC-AC-10002323,160,180,8,3,2022,8,1280,1396.8,116.79999999999995
188,2023-10-11,Standard Class,Corporate,United States,Grand Prairie,Texas,Central,Office Supplies,Storage,OFF-ST-10001328,40,40,3,4,2023,10,120,115.19999999999999,-4.800000000000011
189,2022-12-06,Standard Class,Corporate,United States,Grand Prairie,Texas,Central,Office Supplies,Paper,OFF-PA-10001950,20,20,3,3,2022,12,60,58.199999999999996,-1.8000000000000043
190,2023-12-09,First Class,Home Office,United States,New York City,New York,East,Furniture,Bookcases,FUR-BO-10002613,820,900,4,3,2023,12,3280,3492.0,212.0
191,2022-07-12,First Class,Home Office,United States,New York City,New York,East,Technology,Phones,TEC-PH-10001552,60,70,6,4,2022,7,360,403.2,43.19999999999999
192,2022-06-23,First Class,Home Office,United States,New York City,New York,East,Office Supplies,Paper,OFF-PA-10000061,50,50,8,5,2022,6,400,380.0,-20.0
193,2023-11-04,First Class,Home Office,United States,New York City,New York,East,Furniture,Bookcases,FUR-BO-10002545,520,630,3,2,2023,11,1560,1852.2,292.20000000000005
194,2022-11-11,First Class,Home Office,United States,New York City,New York,East,Office Supplies,Art,OFF-AR-10003514,20,20,5,3,2022,11,100,97.0,-3.0
195,2023-01-07,Standard Class,Corporate,United States,Redlands,California,West,Office Supplies,Envelopes,OFF-EN-10001509,10,10,7,2,2023,1,70,68.6,-1.4000000000000057
196,2022-10-26,Standard Class,Consumer,United States,Hamilton,Ohio,East,Office Supplies,Art,OFF-AR-10004685,10,10,2,5,2022,10,20,19.0,-1.0
197,2023-11-03,Standard Class,Consumer,United States,Hamilton,Ohio,East,Office Supplies,Art,OFF-AR-10004027,10,10,3,2,2023,11,30,29.4,-0.6000000000000014
198,2023-03-05,Standard Class,Home Office,United States,Westfield,New Jersey,East,Office Supplies,Storage,OFF-ST-10001414,40,50,3,5,2023,3,120,142.5,22.5
199,2022-12-21,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,OFF-BI-10000343,0,0,2,5,2022,12,0,0.0,0.0
200,2022-06-16,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,OFF-PA-10002749,20,20,3,2,2022,6,60,58.8,-1.2000000000000028
201,2022-12-11,Standard Class,Consumer,United States,Akron,Ohio,East,Office Supplies,Paper,OFF-PA-10002666,20,20,3,5,2022,12,60,57.0,-3.0
202,2022-07-13,First Class,Consumer,United States,Denver,Colorado,West,Furniture,Tables,FUR-TA-10004289,200,220,2,3,2022,7,400,426.8,26.80000000000001
203,2022-12-31,First Class,Consumer,United States,Denver,Colorado,West,Office Supplies,Appliances,OFF-AP-10003622,0,0,1,5,2022,12,0,0.0,0.0
204,2022-03-12,Second Class,Consumer,United States,Dallas,Texas,Central,Office Supplies,Appliances,OFF-AP-10003217,60,70,2,2,2022,3,120,137.2,17.19999999999999
205,2023-10-14,Standard Class,Corporate,United States,Franklin,Tennessee,South,Furniture,Furnishings,FUR-FU-10002960,40,40,7,3,2023,10,280,271.59999999999997,-8.400000000000034
206,2023-07-10,Standard Class,Consumer,United States,Whittier,California,West,Technology,Phones,TEC-PH-10001918,370,440,4,3,2023,7,1480,1707.2,227.20000000000005
207,2023-12-01,Standard Class,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Storage,OFF-ST-10000642,70,80,4,4,2023,12,280,307.2,27.19999999999999
208,2023-08-08,Standard Class,Consumer,United States,Saginaw,Michigan,Central,Technology,Phones,TEC-PH-10001700,120,130,2,3,2023,8,240,252.2,12.199999999999989
209,2022-08-19,Standard Class,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Binders,OFF-BI-10003274,20,20,4,3,2022,8,80,77.6,-2.4000000000000057
210,2023-12-30,Standard Class,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Fasteners,OFF-FA-10000134,50,50,9,2,2023,12,450,441.0,-9.0
211,2022-07-17,Standard Class,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Storage,OFF-ST-10001522,80,90,1,5,2022,7,80,85.5,5.5
212,2023-10-07,Second Class,Corporate,United States,Dallas,Texas,Central,Technology,Accessories,TEC-AC-10001266,20,20,2,4,2023,10,40,38.4,-1.6000000000000014
213,2023-04-22,Standard Class,Corporate,United States,Medina,Ohio,East,Office Supplies,Labels,OFF-LA-10004544,20,20,2,4,2023,4,40,38.4,-1.6000000000000014
214,2023-04-22,Standard Class,Corporate,United States,Medina,Ohio,East,Furniture,Bookcases,FUR-BO-10004695,390,450,5,5,2023,4,1950,2137.5,187.5
215,2023-11-20,Standard Class,Corporate,United States,Medina,Ohio,East,Technology,Phones,TEC-PH-10002844,50,60,3,3,2023,11,150,174.6,24.599999999999994
216,2023-03-31,Standard Class,Corporate,United States,Medina,Ohio,East,Technology,Machines,TEC-MA-10000864,1040,1190,9,4,2023,3,9360,10281.6,921.6000000000004
217,2022-08-29,Standard Class,Corporate,United States,Medina,Ohio,East,Technology,Accessories,TEC-AC-10000109,80,90,2,5,2022,8,160,171.0,11.0
218,2022-05-06,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,OFF-ST-10001328,80,90,6,3,2022,5,480,523.8,43.799999999999955
219,2023-08-10,Standard Class,Consumer,United States,Los Angeles,California,West,Technology,Phones,TEC-PH-10002563,250,300,3,4,2023,8,750,864.0,114.0
220,2023-04-24,First Class,Consumer,United States,Dublin,Ohio,East,Office Supplies,Fasteners,OFF-FA-10000585,10,10,2,2,2023,4,20,19.6,-0.3999999999999986
221,2022-03-24,First Class,Consumer,United States,Dublin,Ohio,East,Office Supplies,Paper,OFF-PA-10004000,20,20,6,4,2022,3,120,115.19999999999999,-4.800000000000011
222,2023-03-26,First Class,Consumer,United States,Dublin,Ohio,East,Office Supplies,Binders,OFF-BI-10002852,20,20,4,3,2023,3,80,77.6,-2.4000000000000057
223,2022-04-18,First Class,Consumer,United States,Dublin,Ohio,East,Furniture,Furnishings,FUR-FU-10000087,60,70,4,3,2022,4,240,271.59999999999997,31.599999999999966
224,2023-03-17,First Class,Consumer,United States,Dublin,Ohio,East,Technology,Machines,TEC-MA-10001148,410,480,4,4,2023,3,1640,1843.1999999999998,203.19999999999982
225,2023-11-19,First Class,Consumer,United States,Dublin,Ohio,East,Office Supplies,Art,OFF-AR-10001958,30,30,2,4,2023,11,60,57.599999999999994,-2.4000000000000057
226,2023-11-18,Standard Class,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Art,OFF-AR-10001026,0,0,1,2,2023,11,0,0.0,0.0
227,2023-04-22,Standard Class,Corporate,United States,Detroit,Michigan,Central,Furniture,Tables,FUR-TA-10003748,510,620,5,2,2023,4,2550,3038.0,488.0
228,2022-04-22,Standard Class,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Storage,OFF-ST-10002485,20,20,1,3,2022,4,20,19.4,-0.6000000000000014
229,2022-02-17,Standard Class,Consumer,United States,Columbia,Tennessee,South,Furniture,Chairs,FUR-CH-10004860,130,160,2,2,2022,2,260,313.6,53.60000000000002
230,2023-10-02,Standard Class,Consumer,United States,Columbia,Tennessee,South,Furniture,Chairs,FUR-CH-10004477,360,390,8,2,2023,10,2880,3057.6,177.5999999999999
231,2023-07-21,Standard Class,Corporate,United States,Charlotte,North Carolina,South,Office Supplies,Binders,OFF-BI-10001679,20,20,7,5,2023,7,140,133.0,-7.0
232,2023-01-18,Standard Class,Home Office,United States,Tampa,Florida,South,Furniture,Tables,FUR-TA-10001705,210,230,2,4,2023,1,420,441.59999999999997,21.599999999999966
233,2023-10-19,Standard Class,Home Office,United States,Tampa,Florida,South,Furniture,Tables,FUR-TA-10003473,510,620,3,4,2023,10,1530,1785.6,255.5999999999999
234,2023-09-13,Standard Class,Home Office,United States,Tampa,Florida,South,Office Supplies,Binders,OFF-BI-10001679,10,10,2,2,2023,9,20,19.6,-0.3999999999999986
235,2023-11-10,Standard Class,Home Office,United States,Tampa,Florida,South,Furniture,Furnishings,FUR-FU-10004017,250,260,3,5,2023,11,750,741.0,-9.0
236,2023-11-26,Standard Class,Home Office,United States,Tampa,Florida,South,Technology,Accessories,TEC-AC-10003832,500,620,3,4,2023,11,1500,1785.6,285.5999999999999
237,2022-01-02,Standard Class,Corporate,United States,Santa Clara,California,West,Office Supplies,Paper,OFF-PA-10002479,10,10,2,4,2022,1,20,19.2,-0.8000000000000007
238,2022-01-19,Second Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Paper,OFF-PA-10003349,30,30,5,4,2022,1,150,144.0,-6.0
239,2023-12-13,Second Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,FUR-FU-10000576,340,420,5,2,2023,12,1700,2058.0,358.0
240,2023-01-20,Second Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,FUR-FU-10004351,10,10,3,2,2023,1,30,29.4,-0.6000000000000014
241,2023-04-25,Second Class,Consumer,United States,Chicago,Illinois,Central,Technology,Phones,TEC-PH-10000011,30,30,2,3,2023,4,60,58.199999999999996,-1.8000000000000043
242,2023-05-27,Second Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Tables,FUR-TA-10002607,150,180,5,3,2023,5,750,873.0,123.0
243,2022-11-08,Second Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,FUR-FU-10002505,0,0,3,4,2022,11,0,0.0,0.0
244,2022-01-08,Second Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Art,OFF-AR-10004685,10,10,2,3,2022,1,20,19.4,-0.6000000000000014
245,2022-04-20,Second Class,Home Office,United States,Lakeville,Minnesota,Central,Furniture,Chairs,FUR-CH-10004063,1620,2000,7,2,2022,4,11340,13720.0,2380.0
246,2022-11-09,Second Class,Home Office,United States,Lakeville,Minnesota,Central,Office Supplies,Storage,OFF-ST-10002276,150,170,2,4,2022,11,300,326.4,26.399999999999977
247,2023-04-29,Second Class,Home Office,United States,Lakeville,Minnesota,Central,Office Supplies,Paper,OFF-PA-10004082,40,50,6,5,2023,4,240,285.0,45.0
248,2023-04-28,Second Class,Home Office,United States,Lakeville,Minnesota,Central,Office Supplies,Appliances,OFF-AP-10002945,1380,1500,5,5,2023,4,6900,7125.0,225.0
249,2022-09-26,Second Class,Home Office,United States,Lakeville,Minnesota,Central,Office Supplies,Paper,OFF-PA-10000061,20,30,4,3,2022,9,80,116.39999999999999,36.39999999999999
250,2023-08-18,Second Class,Consumer,United States,San Francisco,California,West,Furniture,Chairs,FUR-CH-10002965,300,320,2,5,2023,8,600,608.0,8.0
251,2023-09-19,Standard Class,Consumer,United States,San Diego,California,West,Office Supplies,Paper,OFF-PA-10004569,10,10,1,3,2023,9,10,9.7,-0.3000000000000007
252,2022-05-28,Standard Class,Consumer,United States,San Diego,California,West,Technology,Accessories,TEC-AC-10003832,3050,3350,13,4,2022,5,39650,41808.0,2158.0
253,2022-04-03,First Class,Consumer,United States,New York City,New York,East,Office Supplies,Storage,OFF-ST-10001228,70,80,6,5,2022,4,420,456.0,36.0
254,2022-04-18,First Class,Consumer,United States,New York City,New York,East,Office Supplies,Envelopes,OFF-EN-10003296,330,360,4,4,2022,4,1320,1382.3999999999999,62.399999999999864
255,2022-12-25,Standard Class,Corporate,United States,Chicago,Illinois,Central,Furniture,Furnishings,FUR-FU-10002505,10,10,9,2,2022,12,90,88.2,-1.7999999999999972
256,2022-11-26,Standard Class,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Storage,OFF-ST-10004804,70,80,2,2,2022,11,140,156.8,16.80000000000001
257,2022-04-25,Standard Class,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Storage,OFF-ST-10001590,40,50,5,2,2022,4,200,245.0,45.0
258,2023-04-08,Standard Class,Corporate,United States,Chicago,Illinois,Central,Technology,Phones,TEC-PH-10001580,590,650,6,4,2023,4,3540,3744.0,204.0
259,2022-02-10,Second Class,Consumer,United States,New York City,New York,East,Technology,Accessories,TEC-AC-10000290,20,20,3,5,2022,2,60,57.0,-3.0
260,2022-10-20,Second Class,Consumer,United States,New York City,New York,East,Office Supplies,Storage,OFF-ST-10002790,180,220,3,4,2022,10,540,633.6,93.60000000000002
261,2022-06-11,Second Class,Consumer,United States,New York City,New York,East,Office Supplies,Binders,OFF-BI-10003460,20,20,5,5,2022,6,100,95.0,-5.0
262,2023-08-29,Standard Class,Corporate,United States,Pasadena,Texas,Central,Office Supplies,Appliances,OFF-AP-10002203,0,0,2,2,2023,8,0,0.0,0.0
263,2022-12-26,Second Class,Corporate,United States,Houston,Texas,Central,Technology,Machines,TEC-MA-10000822,2690,3060,3,3,2022,12,8070,8904.6,834.6000000000004
264,2022-06-14,Second Class,Corporate,United States,Houston,Texas,Central,Technology,Machines,TEC-MA-10003353,2170,2520,7,3,2022,6,15190,17110.8,1920.7999999999993
265,2023-06-20,Standard Class,Consumer,United States,Chicago,Illinois,Central,Technology,Phones,TEC-PH-10001433,300,330,4,3,2023,6,1200,1280.3999999999999,80.39999999999986
266,2022-11-17,Standard Class,Consumer,United States,Brentwood,California,West,Technology,Accessories,TEC-AC-10004469,70,80,2,4,2022,11,140,153.6,13.599999999999994
267,2023-10-25,Standard Class,Corporate,United States,Chapel Hill,North Carolina,South,Office Supplies,Art,OFF-AR-10003602,10,10,3,5,2023,10,30,28.5,-1.5
268,2022-05-19,Standard Class,Consumer,United States,Morristown,New Jersey,East,Office Supplies,Fasteners,OFF-FA-10003472,10,10,6,2,2022,5,60,58.8,-1.2000000000000028
269,2022-08-10,Standard Class,Corporate,United States,Cincinnati,Ohio,East,Office Supplies,Storage,OFF-ST-10004180,30,40,1,3,2022,8,30,38.8,8.799999999999997
270,2023-12-17,Standard Class,Corporate,United States,Cincinnati,Ohio,East,Office Supplies,Envelopes,OFF-EN-10004386,50,60,3,3,2023,12,150,174.6,24.599999999999994
271,2022-01-24,Second Class,Corporate,United States,San Francisco,California,West,Office Supplies,Storage,OFF-ST-10003208,590,730,4,2,2022,1,2360,2861.6,501.5999999999999
272,2022-09-16,First Class,Consumer,United States,San Francisco,California,West,Technology,Accessories,TEC-AC-10003628,200,210,7,5,2022,9,1400,1396.5,-3.5
273,2022-11-29,First Class,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,FUR-FU-10003274,10,10,3,4,2022,11,30,28.799999999999997,-1.2000000000000028
274,2022-10-31,First Class,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,OFF-BI-10002557,10,10,3,4,2022,10,30,28.799999999999997,-1.2000000000000028
275,2023-02-05,First Class,Corporate,United States,Inglewood,California,West,Office Supplies,Paper,OFF-PA-10002615,10,10,2,3,2023,2,20,19.4,-0.6000000000000014
276,2023-04-04,First Class,Corporate,United States,Inglewood,California,West,Office Supplies,Art,OFF-AR-10001427,10,10,1,2,2023,4,10,9.8,-0.1999999999999993
277,2023-10-20,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,OFF-PA-10000673,10,10,2,4,2023,10,20,19.2,-0.8000000000000007
278,2022-05-21,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,OFF-PA-10004470,20,20,4,2,2022,5,80,78.4,-1.5999999999999943
279,2022-03-10,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,OFF-ST-10000876,50,60,6,2,2022,3,300,352.8,52.80000000000001
280,2022-05-17,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Labels,OFF-LA-10002043,20,20,3,5,2022,5,60,57.0,-3.0
281,2022-10-06,Second Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Binders,OFF-BI-10004967,0,0,5,3,2022,10,0,0.0,0.0
282,2023-05-06,Second Class,Consumer,United States,Houston,Texas,Central,Technology,Phones,TEC-PH-10001760,1050,1110,7,3,2023,5,7350,7536.9,186.89999999999964
283,2023-10-05,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Tables,FUR-TA-10002903,950,1040,5,5,2023,10,4750,4940.0,190.0
